15.0,15.0,3.0,92.0
15.0,15.0,4.0,10.0
15.0,15.0,4.0,100.0
15.0,15.0,4.0,104.0
15.0,15.0,4.0,106.0
15.0,15.0,4.0,108.0
15.0,15.0,4.0,110.0
15.0,15.0,4.0,12.0
15.0,15.0,4.0,14.0
15.0,15.0,4.0,16.0
15.0,15.0,4.0,18.0
15.0,15.0,4.0,36.0
15.0,15.0,4.0,38.0
15.0,15.0,4.0,48.0
15.0,15.0,4.0,50.0
15.0,15.0,4.0,52.0
15.0,15.0,4.0,54.0
15.0,15.0,4.0,58.0
15.0,15.0,4.0,62.0
15.0,15.0,4.0,66.0
15.0,15.0,4.0,68.0
15.0,15.0,4.0,70.0
15.0,15.0,4.0,72.0
15.0,15.0,4.0,74.0
15.0,15.0,4.0,76.0
15.0,15.0,4.0,78.0
15.0,15.0,4.0,80.0
15.0,15.0,4.0,82.0
15.0,15.0,4.0,86.0
15.0,15.0,4.0,88.0
15.0,15.0,4.0,90.0
15.0,15.0,4.0,94.0
15.0,15.0,4.0,96.0
15.0,15.0,4.0,98.0
15.0,16.0,-0.0,105.0
15.0,16.0,-0.0,11.0
15.0,16.0,-0.0,110.0
15.0,16.0,-0.0,13.0
15.0,16.0,-0.0,15.0
15.0,16.0,-0.0,17.0
15.0,16.0,-0.0,19.0
15.0,16.0,-0.0,21.0
15.0,16.0,-0.0,23.0
15.0,16.0,-0.0,25.0
15.0,16.0,-0.0,27.0
15.0,16.0,-0.0,29.0
15.0,16.0,-0.0,31.0
15.0,16.0,-0.0,33.0
15.0,16.0,-0.0,35.0
15.0,16.0,-0.0,37.0
15.0,16.0,-0.0,39.0
15.0,16.0,-0.0,41.0
15.0,16.0,-0.0,43.0
15.0,16.0,-0.0,45.0
15.0,16.0,-0.0,47.0
15.0,16.0,-0.0,49.0
15.0,16.0,-0.0,51.0
15.0,16.0,-0.0,53.0
15.0,16.0,-0.0,55.0
15.0,16.0,-0.0,57.0
15.0,16.0,-0.0,59.0
15.0,16.0,-0.0,61.0
15.0,16.0,-0.0,63.0
15.0,16.0,-0.0,65.0
15.0,16.0,-0.0,67.0
15.0,16.0,-0.0,69.0
15.0,16.0,-0.0,71.0
15.0,16.0,-0.0,73.0
15.0,16.0,-0.0,75.0
15.0,16.0,-0.0,77.0
15.0,16.0,-0.0,79.0
15.0,16.0,-0.0,81.0
15.0,16.0,-0.0,85.0
15.0,16.0,-0.0,89.0
15.0,16.0,-0.0,97.0
15.0,16.0,-0.7,105.0
15.0,16.0,-0.7,11.0
15.0,16.0,-0.7,110.0
15.0,16.0,-0.7,13.0
15.0,16.0,-0.7,15.0
15.0,16.0,-0.7,17.0
15.0,16.0,-0.7,19.0
15.0,16.0,-0.7,21.0
15.0,16.0,-0.7,23.0
15.0,16.0,-0.7,25.0
15.0,16.0,-0.7,27.0
15.0,16.0,-0.7,29.0
15.0,16.0,-0.7,31.0
15.0,16.0,-0.7,33.0
15.0,16.0,-0.7,35.0
15.0,16.0,-0.7,37.0
15.0,16.0,-0.7,39.0
15.0,16.0,-0.7,41.0
15.0,16.0,-0.7,43.0
15.0,16.0,-0.7,45.0
15.0,16.0,-0.7,47.0
15.0,16.0,-0.7,49.0
15.0,16.0,-0.7,51.0
15.0,16.0,-0.7,53.0
15.0,16.0,-0.7,55.0
15.0,16.0,-0.7,57.0
15.0,16.0,-0.7,59.0
15.0,16.0,-0.7,61.0
15.0,16.0,-0.7,63.0
15.0,16.0,-0.7,65.0
15.0,16.0,-0.7,67.0
15.0,16.0,-0.7,69.0
15.0,16.0,-0.7,71.0
15.0,16.0,-0.7,73.0
15.0,16.0,-0.7,75.0
15.0,16.0,-0.7,77.0
15.0,16.0,-0.7,79.0
15.0,16.0,-0.7,81.0
15.0,16.0,-0.7,85.0
15.0,16.0,-0.7,89.0
15.0,16.0,-0.7,97.0
15.0,16.0,-1.3,105.0
15.0,16.0,-1.3,11.0
15.0,16.0,-1.3,110.0
15.0,16.0,-1.3,13.0
15.0,16.0,-1.3,15.0
15.0,16.0,-1.3,17.0
15.0,16.0,-1.3,19.0
15.0,16.0,-1.3,21.0
15.0,16.0,-1.3,23.0
15.0,16.0,-1.3,25.0
15.0,16.0,-1.3,27.0
15.0,16.0,-1.3,29.0
15.0,16.0,-1.3,31.0
15.0,16.0,-1.3,33.0
15.0,16.0,-1.3,35.0
15.0,16.0,-1.3,37.0
15.0,16.0,-1.3,39.0
15.0,16.0,-1.3,41.0
15.0,16.0,-1.3,43.0
15.0,16.0,-1.3,45.0
15.0,16.0,-1.3,47.0
15.0,16.0,-1.3,49.0
15.0,16.0,-1.3,51.0
15.0,16.0,-1.3,53.0
15.0,16.0,-1.3,55.0
15.0,16.0,-1.3,57.0
15.0,16.0,-1.3,59.0
15.0,16.0,-1.3,61.0
15.0,16.0,-1.3,63.0
15.0,16.0,-1.3,65.0
15.0,16.0,-1.3,67.0
15.0,16.0,-1.3,69.0
15.0,16.0,-1.3,71.0
15.0,16.0,-1.3,73.0
15.0,16.0,-1.3,75.0
15.0,16.0,-1.3,77.0
15.0,16.0,-1.3,79.0
15.0,16.0,-1.3,81.0
15.0,16.0,-1.3,85.0
15.0,16.0,-1.3,89.0
15.0,16.0,-1.3,97.0
15.0,16.0,-1.9,105.0
15.0,16.0,-1.9,11.0
15.0,16.0,-1.9,110.0
15.0,16.0,-1.9,13.0
15.0,16.0,-1.9,15.0
15.0,16.0,-1.9,17.0
15.0,16.0,-1.9,19.0
15.0,16.0,-1.9,21.0
15.0,16.0,-1.9,23.0
15.0,16.0,-1.9,25.0
15.0,16.0,-1.9,27.0
15.0,16.0,-1.9,29.0
15.0,16.0,-1.9,31.0
15.0,16.0,-1.9,33.0
15.0,16.0,-1.9,35.0
15.0,16.0,-1.9,37.0
15.0,16.0,-1.9,39.0
15.0,16.0,-1.9,41.0
15.0,16.0,-1.9,43.0
15.0,16.0,-1.9,45.0
15.0,16.0,-1.9,47.0
15.0,16.0,-1.9,49.0
15.0,16.0,-1.9,51.0
15.0,16.0,-1.9,53.0
15.0,16.0,-1.9,55.0
15.0,16.0,-1.9,57.0
15.0,16.0,-1.9,59.0
15.0,16.0,-1.9,61.0
15.0,16.0,-1.9,63.0
15.0,16.0,-1.9,65.0
15.0,16.0,-1.9,67.0
15.0,16.0,-1.9,69.0
15.0,16.0,-1.9,71.0
15.0,16.0,-1.9,73.0
15.0,16.0,-1.9,75.0
15.0,16.0,-1.9,77.0
15.0,16.0,-1.9,79.0
15.0,16.0,-1.9,81.0
15.0,16.0,-1.9,85.0
15.0,16.0,-1.9,89.0
15.0,16.0,-1.9,97.0
15.0,16.0,-2.7,105.0
15.0,16.0,-2.7,11.0
15.0,16.0,-2.7,110.0
15.0,16.0,-2.7,13.0
15.0,16.0,-2.7,15.0
15.0,16.0,-2.7,17.0
15.0,16.0,-2.7,19.0
15.0,16.0,-2.7,21.0
15.0,16.0,-2.7,23.0
15.0,16.0,-2.7,25.0
15.0,16.0,-2.7,27.0
15.0,16.0,-2.7,29.0
15.0,16.0,-2.7,31.0
15.0,16.0,-2.7,33.0
15.0,16.0,-2.7,35.0
15.0,16.0,-2.7,37.0
15.0,16.0,-2.7,39.0
15.0,16.0,-2.7,41.0
15.0,16.0,-2.7,43.0
15.0,16.0,-2.7,45.0
15.0,16.0,-2.7,47.0
15.0,16.0,-2.7,49.0
15.0,16.0,-2.7,51.0
15.0,16.0,-2.7,53.0
15.0,16.0,-2.7,55.0
15.0,16.0,-2.7,57.0
15.0,16.0,-2.7,59.0
15.0,16.0,-2.7,61.0
15.0,16.0,-2.7,63.0
15.0,16.0,-2.7,65.0
15.0,16.0,-2.7,67.0
15.0,16.0,-2.7,69.0
15.0,16.0,-2.7,71.0
15.0,16.0,-2.7,73.0
15.0,16.0,-2.7,75.0
15.0,16.0,-2.7,77.0
15.0,16.0,-2.7,79.0
15.0,16.0,-2.7,81.0
15.0,16.0,-2.7,85.0
15.0,16.0,-2.7,89.0
15.0,16.0,-2.7,97.0
15.0,16.0,-3.7,11.0
15.0,16.0,-3.7,110.0
15.0,16.0,-3.7,13.0
15.0,16.0,-3.7,15.0
15.0,16.0,-3.7,17.0
15.0,16.0,-3.7,19.0
15.0,16.0,-3.7,21.0
15.0,16.0,-3.7,23.0
15.0,16.0,-3.7,25.0
15.0,16.0,-3.7,27.0
15.0,16.0,-3.7,29.0
15.0,16.0,-3.7,31.0
15.0,16.0,-3.7,33.0
15.0,16.0,-3.7,35.0
15.0,16.0,-3.7,37.0
15.0,16.0,-3.7,39.0
15.0,16.0,-3.7,41.0
15.0,16.0,-3.7,43.0
15.0,16.0,-3.7,45.0
15.0,16.0,-3.7,47.0
15.0,16.0,-3.7,49.0
15.0,16.0,-3.7,51.0
15.0,16.0,-3.7,53.0
15.0,16.0,-3.7,55.0
15.0,16.0,-3.7,57.0
15.0,16.0,-3.7,59.0
15.0,16.0,-3.7,61.0
15.0,16.0,-3.7,63.0
15.0,16.0,-3.7,65.0
15.0,16.0,-3.7,67.0
15.0,16.0,-3.7,69.0
15.0,16.0,-3.7,71.0
15.0,16.0,-3.7,73.0
15.0,16.0,-3.7,75.0
15.0,16.0,-3.7,77.0
15.0,16.0,-3.7,79.0
15.0,16.0,-3.7,81.0
15.0,16.0,-3.7,85.0
15.0,16.0,-3.7,89.0
15.0,16.0,-3.7,97.0
15.0,16.0,0.7,11.0
15.0,16.0,0.7,13.0
15.0,16.0,0.7,15.0
15.0,16.0,0.7,17.0
15.0,16.0,0.7,19.0
15.0,16.0,0.7,21.0
15.0,16.0,0.7,23.0
15.0,16.0,0.7,25.0
15.0,16.0,0.7,27.0
15.0,16.0,0.7,29.0
15.0,16.0,0.7,31.0
15.0,16.0,0.7,33.0
15.0,16.0,0.7,35.0
15.0,16.0,1.3,105.0
15.0,16.0,1.3,11.0
15.0,16.0,1.3,110.0
15.0,16.0,1.3,13.0
15.0,16.0,1.3,15.0
15.0,16.0,1.3,17.0
15.0,16.0,1.3,19.0
15.0,16.0,1.3,21.0
15.0,16.0,1.3,23.0
15.0,16.0,1.3,25.0
15.0,16.0,1.3,27.0
15.0,16.0,1.3,29.0
15.0,16.0,1.3,31.0
15.0,16.0,1.3,33.0
15.0,16.0,1.3,35.0
15.0,16.0,1.3,37.0
15.0,16.0,1.3,39.0
15.0,16.0,1.3,41.0
15.0,16.0,1.3,43.0
15.0,16.0,1.3,45.0
15.0,16.0,1.3,47.0
15.0,16.0,1.3,49.0
15.0,16.0,1.3,51.0
15.0,16.0,1.3,53.0
15.0,16.0,1.3,55.0
15.0,16.0,1.3,57.0
15.0,16.0,1.3,59.0
15.0,16.0,1.3,61.0
15.0,16.0,1.3,63.0
15.0,16.0,1.3,65.0
15.0,16.0,1.3,67.0
15.0,16.0,1.3,69.0
15.0,16.0,1.3,71.0
15.0,16.0,1.3,73.0
15.0,16.0,1.3,75.0
15.0,16.0,1.3,77.0
15.0,16.0,1.3,79.0
15.0,16.0,1.3,81.0
15.0,16.0,1.3,85.0
15.0,16.0,1.3,89.0
15.0,16.0,1.3,97.0
15.0,16.0,1.9,105.0
15.0,16.0,1.9,11.0
15.0,16.0,1.9,13.0
15.0,16.0,1.9,15.0
15.0,16.0,1.9,17.0
15.0,16.0,1.9,19.0
15.0,16.0,1.9,21.0
15.0,16.0,1.9,23.0
15.0,16.0,1.9,25.0
15.0,16.0,1.9,27.0
15.0,16.0,1.9,29.0
15.0,16.0,1.9,31.0
15.0,16.0,1.9,33.0
15.0,16.0,1.9,35.0
15.0,16.0,1.9,37.0
15.0,16.0,1.9,39.0
15.0,16.0,1.9,41.0
15.0,16.0,1.9,43.0
15.0,16.0,1.9,45.0
15.0,16.0,1.9,47.0
15.0,16.0,1.9,49.0
15.0,16.0,1.9,51.0
15.0,16.0,1.9,53.0
15.0,16.0,1.9,55.0
15.0,16.0,1.9,57.0
15.0,16.0,1.9,59.0
15.0,16.0,1.9,61.0
15.0,16.0,1.9,63.0
15.0,16.0,1.9,65.0
15.0,16.0,1.9,67.0
15.0,16.0,1.9,69.0
15.0,16.0,1.9,71.0
15.0,16.0,1.9,73.0
15.0,16.0,1.9,75.0
15.0,16.0,1.9,77.0
15.0,16.0,1.9,79.0
15.0,16.0,1.9,81.0
15.0,16.0,1.9,85.0
15.0,16.0,1.9,89.0
15.0,16.0,1.9,97.0
15.0,16.0,2.7,105.0
15.0,16.0,2.7,110.0
15.0,16.0,2.7,55.0
15.0,16.0,2.7,57.0
15.0,16.0,2.7,65.0
15.0,16.0,2.7,67.0
15.0,16.0,2.7,71.0
15.0,16.0,2.7,75.0
15.0,16.0,2.7,77.0
15.0,16.0,2.7,79.0
15.0,16.0,2.7,81.0
15.0,16.0,2.7,85.0
15.0,16.0,2.7,89.0
15.0,16.0,2.7,97.0
15.0,16.0,3.7,105.0
15.0,16.0,3.7,110.0
15.0,16.0,3.7,39.0
15.0,16.0,3.7,43.0
15.0,16.0,3.7,47.0
15.0,16.0,3.7,49.0
15.0,16.0,3.7,51.0
15.0,16.0,3.7,55.0
15.0,16.0,3.7,57.0
15.0,16.0,3.7,61.0
15.0,16.0,3.7,63.0
15.0,16.0,3.7,65.0
15.0,16.0,3.7,69.0
15.0,16.0,3.7,73.0
15.0,16.0,3.7,75.0
15.0,16.0,3.7,77.0
15.0,16.0,3.7,79.0
15.0,16.0,3.7,89.0
15.0,16.0,3.7,97.0
15.0,17.0,-0.0,10.0
15.0,17.0,-0.0,100.0
15.0,17.0,-0.0,108.0
15.0,17.0,-0.0,11.0
15.0,17.0,-0.0,12.0
15.0,17.0,-0.0,13.0
15.0,17.0,-0.0,14.0
15.0,17.0,-0.0,15.0
15.0,17.0,-0.0,16.0
15.0,17.0,-0.0,17.0
15.0,17.0,-0.0,18.0
15.0,17.0,-0.0,20.0
15.0,17.0,-0.0,22.0
15.0,17.0,-0.0,24.0
15.0,17.0,-0.0,25.0
15.0,17.0,-0.0,26.0
15.0,17.0,-0.0,27.0
15.0,17.0,-0.0,28.0
15.0,17.0,-0.0,30.0
15.0,17.0,-0.0,32.0
15.0,17.0,-0.0,34.0
15.0,17.0,-0.0,36.0
15.0,17.0,-0.0,38.0
15.0,17.0,-0.0,40.0
15.0,17.0,-0.0,42.0
15.0,17.0,-0.0,44.0
15.0,17.0,-0.0,46.0
15.0,17.0,-0.0,48.0
15.0,17.0,-0.0,50.0
15.0,17.0,-0.0,52.0
15.0,17.0,-0.0,54.0
15.0,17.0,-0.0,56.0
15.0,17.0,-0.0,58.0
15.0,17.0,-0.0,60.0
15.0,17.0,-0.0,62.0
15.0,17.0,-0.0,64.0
15.0,17.0,-0.0,66.0
15.0,17.0,-0.0,68.0
15.0,17.0,-0.0,70.0
15.0,17.0,-0.0,72.0
15.0,17.0,-0.0,74.0
15.0,17.0,-0.0,76.0
15.0,17.0,-0.0,78.0
15.0,17.0,-0.0,80.0
15.0,17.0,-0.0,90.0
15.0,17.0,-0.3,10.0
15.0,17.0,-0.3,100.0
15.0,17.0,-0.3,108.0
15.0,17.0,-0.3,11.0
15.0,17.0,-0.3,12.0
15.0,17.0,-0.3,13.0
15.0,17.0,-0.3,14.0
15.0,17.0,-0.3,15.0
15.0,17.0,-0.3,16.0
15.0,17.0,-0.3,17.0
15.0,17.0,-0.3,18.0
15.0,17.0,-0.3,20.0
15.0,17.0,-0.3,22.0
15.0,17.0,-0.3,24.0
15.0,17.0,-0.3,25.0
15.0,17.0,-0.3,26.0
15.0,17.0,-0.3,27.0
15.0,17.0,-0.3,28.0
15.0,17.0,-0.3,30.0
15.0,17.0,-0.3,32.0
15.0,17.0,-0.3,34.0
15.0,17.0,-0.3,36.0
15.0,17.0,-0.3,38.0
15.0,17.0,-0.3,40.0
15.0,17.0,-0.3,42.0
15.0,17.0,-0.3,44.0
15.0,17.0,-0.3,46.0
15.0,17.0,-0.3,48.0
15.0,17.0,-0.3,50.0
15.0,17.0,-0.3,52.0
15.0,17.0,-0.3,54.0
15.0,17.0,-0.3,56.0
15.0,17.0,-0.3,58.0
15.0,17.0,-0.3,60.0
15.0,17.0,-0.3,62.0
15.0,17.0,-0.3,64.0
15.0,17.0,-0.3,66.0
15.0,17.0,-0.3,68.0
15.0,17.0,-0.3,70.0
15.0,17.0,-0.3,72.0
15.0,17.0,-0.3,74.0
15.0,17.0,-0.3,76.0
15.0,17.0,-0.3,78.0
15.0,17.0,-0.3,80.0
15.0,17.0,-0.3,90.0
15.0,17.0,-0.9,10.0
15.0,17.0,-0.9,100.0
15.0,17.0,-0.9,108.0
15.0,17.0,-0.9,11.0
15.0,17.0,-0.9,12.0
15.0,17.0,-0.9,13.0
15.0,17.0,-0.9,14.0
15.0,17.0,-0.9,15.0
15.0,17.0,-0.9,16.0
15.0,17.0,-0.9,17.0
15.0,17.0,-0.9,18.0
15.0,17.0,-0.9,20.0
15.0,17.0,-0.9,22.0
15.0,17.0,-0.9,24.0
15.0,17.0,-0.9,25.0
15.0,17.0,-0.9,26.0
15.0,17.0,-0.9,27.0
15.0,17.0,-0.9,28.0
15.0,17.0,-0.9,30.0
15.0,17.0,-0.9,32.0
15.0,17.0,-0.9,34.0
15.0,17.0,-0.9,36.0
15.0,17.0,-0.9,38.0
15.0,17.0,-0.9,40.0
15.0,17.0,-0.9,42.0
15.0,17.0,-0.9,44.0
15.0,17.0,-0.9,46.0
15.0,17.0,-0.9,48.0
15.0,17.0,-0.9,50.0
15.0,17.0,-0.9,52.0
15.0,17.0,-0.9,54.0
15.0,17.0,-0.9,56.0
15.0,17.0,-0.9,58.0
15.0,17.0,-0.9,60.0
15.0,17.0,-0.9,62.0
15.0,17.0,-0.9,64.0
15.0,17.0,-0.9,66.0
15.0,17.0,-0.9,68.0
15.0,17.0,-0.9,70.0
15.0,17.0,-0.9,72.0
15.0,17.0,-0.9,74.0
15.0,17.0,-0.9,76.0
15.0,17.0,-0.9,78.0
15.0,17.0,-0.9,80.0
15.0,17.0,-0.9,90.0
15.0,17.0,-1.6,10.0
15.0,17.0,-1.6,100.0
15.0,17.0,-1.6,108.0
15.0,17.0,-1.6,11.0
15.0,17.0,-1.6,12.0
15.0,17.0,-1.6,13.0
15.0,17.0,-1.6,14.0
15.0,17.0,-1.6,15.0
15.0,17.0,-1.6,16.0
15.0,17.0,-1.6,17.0
15.0,17.0,-1.6,18.0
15.0,17.0,-1.6,20.0
15.0,17.0,-1.6,22.0
15.0,17.0,-1.6,24.0
15.0,17.0,-1.6,25.0
15.0,17.0,-1.6,26.0
15.0,17.0,-1.6,27.0
15.0,17.0,-1.6,28.0
15.0,17.0,-1.6,30.0
15.0,17.0,-1.6,32.0
15.0,17.0,-1.6,34.0
15.0,17.0,-1.6,36.0
15.0,17.0,-1.6,38.0
15.0,17.0,-1.6,40.0
15.0,17.0,-1.6,42.0
15.0,17.0,-1.6,44.0
15.0,17.0,-1.6,46.0
15.0,17.0,-1.6,48.0
15.0,17.0,-1.6,50.0
15.0,17.0,-1.6,52.0
15.0,17.0,-1.6,54.0
15.0,17.0,-1.6,56.0
15.0,17.0,-1.6,58.0
15.0,17.0,-1.6,60.0
15.0,17.0,-1.6,62.0
15.0,17.0,-1.6,64.0
15.0,17.0,-1.6,66.0
15.0,17.0,-1.6,68.0
15.0,17.0,-1.6,70.0
15.0,17.0,-1.6,72.0
15.0,17.0,-1.6,74.0
15.0,17.0,-1.6,76.0
15.0,17.0,-1.6,78.0
15.0,17.0,-1.6,80.0
15.0,17.0,-1.6,90.0
15.0,17.0,-3.3,10.0
15.0,17.0,-3.3,100.0
15.0,17.0,-3.3,108.0
15.0,17.0,-3.3,11.0
15.0,17.0,-3.3,12.0
15.0,17.0,-3.3,13.0
15.0,17.0,-3.3,14.0
15.0,17.0,-3.3,15.0
15.0,17.0,-3.3,16.0
15.0,17.0,-3.3,17.0
15.0,17.0,-3.3,18.0
15.0,17.0,-3.3,20.0
15.0,17.0,-3.3,22.0
15.0,17.0,-3.3,24.0
15.0,17.0,-3.3,25.0
15.0,17.0,-3.3,26.0
15.0,17.0,-3.3,27.0
15.0,17.0,-3.3,28.0
15.0,17.0,-3.3,30.0
15.0,17.0,-3.3,32.0
15.0,17.0,-3.3,34.0
15.0,17.0,-3.3,36.0
15.0,17.0,-3.3,38.0
15.0,17.0,-3.3,40.0
15.0,17.0,-3.3,42.0
15.0,17.0,-3.3,44.0
15.0,17.0,-3.3,46.0
15.0,17.0,-3.3,48.0
15.0,17.0,-3.3,50.0
15.0,17.0,-3.3,52.0
15.0,17.0,-3.3,54.0
15.0,17.0,-3.3,56.0
15.0,17.0,-3.3,58.0
15.0,17.0,-3.3,60.0
15.0,17.0,-3.3,62.0
15.0,17.0,-3.3,64.0
15.0,17.0,-3.3,66.0
15.0,17.0,-3.3,68.0
15.0,17.0,-3.3,70.0
15.0,17.0,-3.3,72.0
15.0,17.0,-3.3,74.0
15.0,17.0,-3.3,76.0
15.0,17.0,-3.3,78.0
15.0,17.0,-3.3,80.0
15.0,17.0,-3.3,90.0
15.0,17.0,0.3,10.0
15.0,17.0,0.3,100.0
15.0,17.0,0.3,108.0
15.0,17.0,0.3,11.0
15.0,17.0,0.3,12.0
15.0,17.0,0.3,13.0
15.0,17.0,0.3,14.0
15.0,17.0,0.3,15.0
15.0,17.0,0.3,16.0
15.0,17.0,0.3,17.0
15.0,17.0,0.3,18.0
15.0,17.0,0.3,20.0
15.0,17.0,0.3,22.0
15.0,17.0,0.3,24.0
15.0,17.0,0.3,25.0
15.0,17.0,0.3,26.0
15.0,17.0,0.3,27.0
15.0,17.0,0.3,28.0
15.0,17.0,0.3,30.0
15.0,17.0,0.3,32.0
15.0,17.0,0.3,34.0
15.0,17.0,0.3,36.0
15.0,17.0,0.3,38.0
15.0,17.0,0.3,40.0
15.0,17.0,0.3,42.0
15.0,17.0,0.3,44.0
15.0,17.0,0.3,46.0
15.0,17.0,0.3,48.0
15.0,17.0,0.3,50.0
15.0,17.0,0.3,52.0
15.0,17.0,0.3,54.0
15.0,17.0,0.3,56.0
15.0,17.0,0.3,58.0
15.0,17.0,0.3,60.0
15.0,17.0,0.3,62.0
15.0,17.0,0.3,64.0
15.0,17.0,0.3,66.0
15.0,17.0,0.3,68.0
15.0,17.0,0.3,70.0
15.0,17.0,0.3,72.0
15.0,17.0,0.3,74.0
15.0,17.0,0.3,76.0
15.0,17.0,0.3,78.0
15.0,17.0,0.3,80.0
15.0,17.0,0.3,90.0
15.0,17.0,0.9,10.0
15.0,17.0,0.9,100.0
15.0,17.0,0.9,108.0
15.0,17.0,0.9,11.0
15.0,17.0,0.9,12.0
15.0,17.0,0.9,13.0
15.0,17.0,0.9,14.0
15.0,17.0,0.9,15.0
15.0,17.0,0.9,16.0
15.0,17.0,0.9,17.0
15.0,17.0,0.9,18.0
15.0,17.0,0.9,20.0
15.0,17.0,0.9,22.0
15.0,17.0,0.9,24.0
15.0,17.0,0.9,25.0
15.0,17.0,0.9,26.0
15.0,17.0,0.9,27.0
15.0,17.0,0.9,28.0
15.0,17.0,0.9,30.0
15.0,17.0,0.9,32.0
15.0,17.0,0.9,34.0
15.0,17.0,0.9,36.0
15.0,17.0,0.9,38.0
15.0,17.0,0.9,40.0
15.0,17.0,0.9,42.0
15.0,17.0,0.9,44.0
15.0,17.0,0.9,46.0
15.0,17.0,0.9,48.0
15.0,17.0,0.9,50.0
15.0,17.0,0.9,52.0
15.0,17.0,0.9,54.0
15.0,17.0,0.9,56.0
15.0,17.0,0.9,58.0
15.0,17.0,0.9,60.0
15.0,17.0,0.9,62.0
15.0,17.0,0.9,64.0
15.0,17.0,0.9,66.0
15.0,17.0,0.9,68.0
15.0,17.0,0.9,70.0
15.0,17.0,0.9,72.0
15.0,17.0,0.9,74.0
15.0,17.0,0.9,76.0
15.0,17.0,0.9,78.0
15.0,17.0,0.9,80.0
15.0,17.0,0.9,90.0
15.0,17.0,1.6,10.0
15.0,17.0,1.6,100.0
15.0,17.0,1.6,108.0
15.0,17.0,1.6,11.0
15.0,17.0,1.6,12.0
15.0,17.0,1.6,13.0
15.0,17.0,1.6,14.0
15.0,17.0,1.6,15.0
15.0,17.0,1.6,16.0
15.0,17.0,1.6,17.0
15.0,17.0,1.6,18.0
15.0,17.0,1.6,20.0
15.0,17.0,1.6,22.0
15.0,17.0,1.6,24.0
15.0,17.0,1.6,25.0
15.0,17.0,1.6,26.0
15.0,17.0,1.6,27.0
15.0,17.0,1.6,28.0
15.0,17.0,1.6,30.0
15.0,17.0,1.6,32.0
15.0,17.0,1.6,34.0
15.0,17.0,1.6,36.0
15.0,17.0,1.6,38.0
15.0,17.0,1.6,40.0
15.0,17.0,1.6,42.0
15.0,17.0,1.6,44.0
15.0,17.0,1.6,46.0
15.0,17.0,1.6,48.0
15.0,17.0,1.6,50.0
15.0,17.0,1.6,52.0
15.0,17.0,1.6,54.0
15.0,17.0,1.6,56.0
15.0,17.0,1.6,58.0
15.0,17.0,1.6,60.0
15.0,17.0,1.6,62.0
15.0,17.0,1.6,64.0
15.0,17.0,1.6,66.0
15.0,17.0,1.6,68.0
15.0,17.0,1.6,70.0
15.0,17.0,1.6,72.0
15.0,17.0,1.6,74.0
15.0,17.0,1.6,76.0
15.0,17.0,1.6,78.0
15.0,17.0,1.6,80.0
15.0,17.0,1.6,90.0
15.0,17.0,3.3,44.0
15.0,17.0,3.3,46.0
15.0,17.0,3.3,50.0
15.0,17.0,3.3,54.0
15.0,17.0,3.3,56.0
15.0,17.0,3.3,64.0
15.0,17.0,3.3,66.0
15.0,17.0,3.3,68.0
15.0,17.0,3.3,72.0
15.0,17.0,3.3,74.0
15.0,17.0,3.3,76.0
15.0,17.0,3.3,78.0
15.0,17.0,3.3,80.0
15.0,17.0,3.3,90.0
15.0,18.0,-0.0,10.0
15.0,18.0,-0.0,100.0
15.0,18.0,-0.0,102.0
15.0,18.0,-0.0,104.0
15.0,18.0,-0.0,106.0
15.0,18.0,-0.0,108.0
15.0,18.0,-0.0,110.0
15.0,18.0,-0.0,12.0
15.0,18.0,-0.0,14.0
15.0,18.0,-0.0,16.0
15.0,18.0,-0.0,18.0
15.0,18.0,-0.0,20.0
15.0,18.0,-0.0,22.0
15.0,18.0,-0.0,24.0
15.0,18.0,-0.0,26.0
15.0,18.0,-0.0,28.0
15.0,18.0,-0.0,30.0
15.0,18.0,-0.0,32.0
15.0,18.0,-0.0,34.0
15.0,18.0,-0.0,36.0
15.0,18.0,-0.0,38.0
15.0,18.0,-0.0,40.0
15.0,18.0,-0.0,42.0
15.0,18.0,-0.0,44.0
15.0,18.0,-0.0,46.0
15.0,18.0,-0.0,48.0
15.0,18.0,-0.0,50.0
15.0,18.0,-0.0,52.0
15.0,18.0,-0.0,54.0
15.0,18.0,-0.0,56.0
15.0,18.0,-0.0,58.0
15.0,18.0,-0.0,60.0
15.0,18.0,-0.0,62.0
15.0,18.0,-0.0,64.0
15.0,18.0,-0.0,66.0
15.0,18.0,-0.0,68.0
15.0,18.0,-0.0,70.0
15.0,18.0,-0.0,72.0
15.0,18.0,-0.0,74.0
15.0,18.0,-0.0,76.0
15.0,18.0,-0.0,78.0
15.0,18.0,-0.0,80.0
15.0,18.0,-0.0,82.0
15.0,18.0,-0.0,84.0
15.0,18.0,-0.0,86.0
15.0,18.0,-0.0,88.0
15.0,18.0,-0.0,90.0
15.0,18.0,-0.0,92.0
15.0,18.0,-0.0,94.0
15.0,18.0,-0.0,96.0
15.0,18.0,-0.0,98.0
15.0,18.0,-0.5,10.0
15.0,18.0,-0.5,100.0
15.0,18.0,-0.5,102.0
15.0,18.0,-0.5,104.0
15.0,18.0,-0.5,106.0
15.0,18.0,-0.5,108.0
15.0,18.0,-0.5,110.0
15.0,18.0,-0.5,12.0
15.0,18.0,-0.5,14.0
15.0,18.0,-0.5,16.0
